Topic,Subtopic,Question,Answer,Problem difficulty,Output
PyTorch,Rays as tensors,"Return the points at parameters `0, 1, …, n-1` on the ray `[[ox, oy, oz], [dx, dy, dz]]` as a nested list, using `t.arange(n)` and one broadcast.","import torch as t


def solve(ray, n):
    """"""n integer steps along one ray.""""""
    ray = t.tensor(ray)
    u = t.arange(n)[:, None]
    return (ray[0] + u * ray[1]).tolist()


example = ([[0.0, 0.0, 0.0], [1.0, 0.5, 0.0]], 3)
print(solve(*example))
",40,"[[0.0, 0.0, 0.0], [1.0, 0.5, 0.0], [2.0, 1.0, 0.0]]"
PyTorch,Rays as tensors,"Given a stack of rays as a nested list of shape (n, 2, 3) and one scalar `u`, return the n points `O_i + u·D_i` as a nested list — index the origin rows and direction rows of every ray at once.","import torch as t


def solve(rays, u):
    """"""One u, many rays.""""""
    rays = t.tensor(rays)
    return (rays[:, 0] + u * rays[:, 1]).tolist()


example = ([[[0.0, 0.0, 0.0], [1.0, 0.5, 0.0]], [[0.0, 0.0, 0.0], [1.0, -0.5, 0.0]]], 2.0)
print(solve(*example))
",42,"[[2.0, 1.0, 0.0], [2.0, -1.0, 0.0]]"
PyTorch,Rays as tensors,"Given a stack of rays (n, 2, 3) as a nested list and a target x-coordinate `x`, return the y-coordinate of every ray where it reaches `x`, as a list of n floats. All rays have `dx != 0`.","import torch as t


def solve(rays, x):
    """"""Per-ray u from x, then per-ray y, vectorised.""""""
    rays = t.tensor(rays)
    u = (x - rays[:, 0, 0]) / rays[:, 1, 0]
    return (rays[:, 0, 1] + u * rays[:, 1, 1]).tolist()


example = ([[[0.0, 0.0, 0.0], [1.0, 0.5, 0.0]], [[0.0, 0.0, 0.0], [1.0, -0.5, 0.0]]], 2.0)
print(solve(*example))
",52,"[1.0, -1.0]"
PyTorch,Rays as tensors,"Given a ray `[[ox, oy, oz], [dx, dy, dz]]` and a list of x-coordinates `xs`, return a nested list of the full 3-D points where the ray has those x-coordinates. Assume `dx != 0`.","import torch as t


def solve(ray, xs):
    """"""Many x's → many u's → many points, one broadcast.""""""
    ray = t.tensor(ray)
    u = (t.tensor(xs) - ray[0, 0]) / ray[1, 0]
    return (ray[0] + u[:, None] * ray[1]).tolist()


example = ([[0.0, 0.0, 0.0], [1.0, 2.0, 0.0]], [0.0, 1.0, 3.0])
print(solve(*example))
",55,"[[0.0, 0.0, 0.0], [1.0, 2.0, 0.0], [3.0, 6.0, 0.0]]"
PyTorch,Rays as tensors,"Given a stack of rays (n, 2, 3) as a nested list and a point `p`, return a list of n booleans: whether ray i passes through `p` on its forward half (u ≥ 0 and `O_i + u·D_i == p` exactly, with u solved from the x-coordinate). All rays have `dx != 0`.","import torch as t


def solve(rays, p):
    """"""Which rays hit p ahead of the camera?""""""
    rays = t.tensor(rays)
    u = (p[0] - rays[:, 0, 0]) / rays[:, 1, 0]
    hit = rays[:, 0] + u[:, None] * rays[:, 1]
    same = (hit == t.tensor(p)).all(dim=1)
    return (same * (u >= 0)).tolist()


example = ([[[0.0, 0.0, 0.0], [1.0, 1.0, 0.0]], [[0.0, 0.0, 0.0], [1.0, -1.0, 0.0]], [[0.0, 0.0, 0.0], [-1.0, -1.0, 0.0]]], [2.0, 2.0, 0.0])
print(solve(*example))
",58,"[True, False, False]"
PyTorch,Rays as tensors,"Implement ARENA's `make_rays_1d(num_pixels, y_limit)`: return the `(num_pixels, 2, 3)` tensor as a nested list — origins at zero, direction x = 1, direction y evenly from `-y_limit` to `y_limit`, direction z = 0.","import torch as t


def solve(num_pixels, y_limit):
    """"""The fan of rays: zeros, then two direction columns.""""""
    rays = t.zeros((num_pixels, 2, 3))
    rays[:, 1, 0] = 1
    t.linspace(-y_limit, y_limit, num_pixels, out=rays[:, 1, 1])
    return rays.tolist()


example = (3, 1.0)
print(solve(*example))
",28,"[[[0.0, 0.0, 0.0], [1.0, -1.0, 0.0]], [[0.0, 0.0, 0.0], [1.0, 0.0, 0.0]], [[0.0, 0.0, 0.0], [1.0, 1.0, 0.0]]]"
PyTorch,Rays as tensors,"The same fan, but with the y-values written by slice ASSIGNMENT instead of `out=`: return `make_rays_1d(num_pixels, y_limit)` as a nested list.","import torch as t


def solve(num_pixels, y_limit):
    """"""make_rays_1d with the y column assigned.""""""
    rays = t.zeros((num_pixels, 2, 3))
    rays[:, 1, 0] = 1
    rays[:, 1, 1] = t.linspace(-y_limit, y_limit, num_pixels)
    return rays.tolist()


example = (3, 1.0)
print(solve(*example))
",28,"[[[0.0, 0.0, 0.0], [1.0, -1.0, 0.0]], [[0.0, 0.0, 0.0], [1.0, 0.0, 0.0]], [[0.0, 0.0, 0.0], [1.0, 1.0, 0.0]]]"
PyTorch,Rays as tensors,"Return only the direction rows of `make_rays_1d(num_pixels, y_limit)` — a `(num_pixels, 3)` nested list of `[1, y, 0]` rows with `y` from `-y_limit` to `y_limit`.","import torch as t


def solve(num_pixels, y_limit):
    """"""The direction rows of the fan.""""""
    rays = t.zeros((num_pixels, 2, 3))
    rays[:, 1, 0] = 1
    rays[:, 1, 1] = t.linspace(-y_limit, y_limit, num_pixels)
    return rays[:, 1].tolist()


example = (3, 1.0)
print(solve(*example))
",34,"[[1.0, -1.0, 0.0], [1.0, 0.0, 0.0], [1.0, 1.0, 0.0]]"
PyTorch,Rays as tensors,"A fan in the z direction instead of y: `(num_pixels, 2, 3)` rays with direction `[1, 0, z]`, `z` evenly from `-z_limit` to `z_limit`. Return as a nested list.","import torch as t


def solve(num_pixels, z_limit):
    """"""make_rays_1d rotated into the x–z plane.""""""
    rays = t.zeros((num_pixels, 2, 3))
    rays[:, 1, 0] = 1
    rays[:, 1, 2] = t.linspace(-z_limit, z_limit, num_pixels)
    return rays.tolist()


example = (3, 1.0)
print(solve(*example))
",36,"[[[0.0, 0.0, 0.0], [1.0, 0.0, -1.0]], [[0.0, 0.0, 0.0], [1.0, 0.0, 0.0]], [[0.0, 0.0, 0.0], [1.0, 0.0, 1.0]]]"
PyTorch,Rays as tensors,"A fan whose rays all start at the point `origin` (list of three floats) instead of zero: build `make_rays_1d(num_pixels, y_limit)` and then write the origin row of every ray in one broadcast. Return as a nested list.","import torch as t


def solve(num_pixels, y_limit, origin):
    """"""The fan, moved to a shared non-zero origin.""""""
    rays = t.zeros((num_pixels, 2, 3))
    rays[:, 0] = t.tensor(origin)
    rays[:, 1, 0] = 1
    rays[:, 1, 1] = t.linspace(-y_limit, y_limit, num_pixels)
    return rays.tolist()


example = (2, 1.0, [0.0, 0.0, 1.0])
print(solve(*example))
",40,"[[[0.0, 0.0, 1.0], [1.0, -1.0, 0.0]], [[0.0, 0.0, 1.0], [1.0, 1.0, 0.0]]]"
PyTorch,Rays as tensors,"Return `(shape, all_origins_zero, xs)` for `make_rays_1d(num_pixels, y_limit)`: its shape as a tuple, whether every origin entry is 0 (a bool), and the list of direction-x values.","import torch as t


def solve(num_pixels, y_limit):
    """"""Three checks on a freshly built fan.""""""
    rays = t.zeros((num_pixels, 2, 3))
    rays[:, 1, 0] = 1
    rays[:, 1, 1] = t.linspace(-y_limit, y_limit, num_pixels)
    origins_zero = bool((rays[:, 0] == 0).all())
    return (tuple(rays.shape), origins_zero, rays[:, 1, 0].tolist())


example = (3, 1.0)
print(solve(*example))
",38,"((3, 2, 3), True, [1.0, 1.0, 1.0])"
PyTorch,Rays as tensors,A fan where direction x is `x_dir` instead of 1 (the rays still fan from `-y_limit` to `y_limit` in y). Return `make_rays_1d`-shaped output as a nested list.,"import torch as t


def solve(num_pixels, y_limit, x_dir):
    """"""The same fan with a different x speed.""""""
    rays = t.zeros((num_pixels, 2, 3))
    rays[:, 1, 0] = x_dir
    rays[:, 1, 1] = t.linspace(-y_limit, y_limit, num_pixels)
    return rays.tolist()


example = (3, 1.0, 2.0)
print(solve(*example))
",36,"[[[0.0, 0.0, 0.0], [2.0, -1.0, 0.0]], [[0.0, 0.0, 0.0], [2.0, 0.0, 0.0]], [[0.0, 0.0, 0.0], [2.0, 1.0, 0.0]]]"
PyTorch,Rays as tensors,"Return the y-coordinate of every ray of `make_rays_1d(num_pixels, y_limit)` at x = `x` as a list of floats. Since every direction has x = 1 and every origin is 0, `u` at x is simply `x`.","import torch as t


def solve(num_pixels, y_limit, x):
    """"""Where the fan is at a given x.""""""
    rays = t.zeros((num_pixels, 2, 3))
    rays[:, 1, 0] = 1
    rays[:, 1, 1] = t.linspace(-y_limit, y_limit, num_pixels)
    points = rays[:, 0] + x * rays[:, 1]
    return points[:, 1].tolist()


example = (3, 1.0, 2.0)
print(solve(*example))
",42,"[-2.0, 0.0, 2.0]"
PyTorch,Rays as tensors,"A 2-D fan: `(ny * nz, 2, 3)` rays with direction `[1, y, z]` for every pair of `y` in `linspace(-y_limit, y_limit, ny)` and `z` in `linspace(-z_limit, z_limit, nz)`, y varying slowest (ray index = iy * nz + iz). Return as a nested list. Build a `(ny, nz, 2, 3)` canvas, write the y column with a `(ny, 1)` broadcast and the z column with a `(1, nz)` broadcast, then reshape to `(ny * nz, 2, 3)`.","import torch as t


def solve(ny, nz, y_limit, z_limit):
    """"""make_rays_2d: a grid of directions in one canvas.""""""
    rays = t.zeros((ny, nz, 2, 3))
    rays[:, :, 1, 0] = 1
    rays[:, :, 1, 1] = t.linspace(-y_limit, y_limit, ny)[:, None]
    rays[:, :, 1, 2] = t.linspace(-z_limit, z_limit, nz)[None, :]
    return rays.reshape(ny * nz, 2, 3).tolist()


example = (2, 2, 1.0, 1.0)
print(solve(*example))
",60,"[[[0.0, 0.0, 0.0], [1.0, -1.0, -1.0]], [[0.0, 0.0, 0.0], [1.0, -1.0, 1.0]], [[0.0, 0.0, 0.0], [1.0, 1.0, -1.0]], [[0.0, 0.0, 0.0], [1.0, 1.0, 1.0]]]"
PyTorch,Rays as tensors,"Build `make_rays_1d(num_pixels, y_limit)` and return, as a list of floats, the y-coordinate where each ray crosses the vertical line x = `x`, followed by a bool saying whether the crossing is ahead of the camera (u ≥ 0). Return a tuple `(ys, ahead)`.","import torch as t


def solve(num_pixels, y_limit, x):
    """"""The fan against a vertical line.""""""
    rays = t.zeros((num_pixels, 2, 3))
    rays[:, 1, 0] = 1
    rays[:, 1, 1] = t.linspace(-y_limit, y_limit, num_pixels)
    u = (x - rays[:, 0, 0]) / rays[:, 1, 0]
    ys = rays[:, 0, 1] + u * rays[:, 1, 1]
    return (ys.tolist(), bool((u >= 0).all()))


example = (3, 1.0, 2.0)
print(solve(*example))
",56,"([-2.0, 0.0, 2.0], True)"
PyTorch,Rays as tensors,"Build `make_rays_1d(num_pixels, y_limit)` and then rescale every direction so that its y-component's magnitude is at most 1 (divide row 1 of every ray by `max(1, y_limit)`). Return as a nested list. The points each ray passes through are unchanged — only the parametrisation.","import torch as t


def solve(num_pixels, y_limit):
    """"""Reparametrising the fan without moving it.""""""
    rays = t.zeros((num_pixels, 2, 3))
    rays[:, 1, 0] = 1
    rays[:, 1, 1] = t.linspace(-y_limit, y_limit, num_pixels)
    rays[:, 1] = rays[:, 1] / max(1.0, y_limit)
    return rays.tolist()


example = (3, 2.0)
print(solve(*example))
",58,"[[[0.0, 0.0, 0.0], [0.5, -1.0, 0.0]], [[0.0, 0.0, 0.0], [0.5, 0.0, 0.0]], [[0.0, 0.0, 0.0], [0.5, 1.0, 0.0]]]"
PyTorch,Rays as tensors,"Variant of `make_rays_1d`: the fan spreads in **z** instead of y. Return the `(num_pixels, 2, 3)` tensor as a nested list — origins at zero, direction `[1, 0, z]` with `z` evenly from `-z_limit` to `z_limit` inclusive.","import torch as t


def solve(num_pixels, z_limit):
    """"""make_rays_1d_z: the fan spreads in z, not y.""""""
    rays = t.zeros((num_pixels, 2, 3))
    rays[:, 1, 0] = 1
    t.linspace(-z_limit, z_limit, num_pixels, out=rays[:, 1, 2])
    return rays.tolist()


example = (5, 2.0)
print(solve(*example))
",50,"[[[0.0, 0.0, 0.0], [1.0, 0.0, -2.0]], [[0.0, 0.0, 0.0], [1.0, 0.0, -1.0]], [[0.0, 0.0, 0.0], [1.0, 0.0, 0.0]], [[0.0, 0.0, 0.0], [1.0, 0.0, 1.0]], [[0.0, 0.0, 0.0], [1.0, 0.0, 2.0]]]"
PyTorch,Rays as tensors,"Variant of `make_rays_1d`: the camera sits at `origin` (a list of three floats) instead of `(0, 0, 0)`. Every ray's origin row equals `origin`; directions are still `[1, y, 0]` with `y` evenly from `-y_limit` to `y_limit`. Return the `(num_pixels, 2, 3)` tensor as a nested list.","import torch as t


def solve(num_pixels, y_limit, origin):
    """"""make_rays_1d_from: the whole fan from a moved camera.""""""
    rays = t.zeros((num_pixels, 2, 3))
    rays[:, 0] = t.tensor(origin)
    rays[:, 1, 0] = 1
    rays[:, 1, 1] = t.linspace(-y_limit, y_limit, num_pixels)
    return rays.tolist()


example = (4, 1.5, [-3.0, 1.0, 0.5])
print(solve(*example))
",52,"[[[-3.0, 1.0, 0.5], [1.0, -1.5, 0.0]], [[-3.0, 1.0, 0.5], [1.0, -0.5, 0.0]], [[-3.0, 1.0, 0.5], [1.0, 0.5, 0.0]], [[-3.0, 1.0, 0.5], [1.0, 1.5, 0.0]]]"
PyTorch,Rays as tensors,"Variant of `make_rays_1d`: the screen is the plane x = `screen_x` instead of x = 1. Directions must point AT the screen point, `[screen_x, y, 0]` with `y` evenly from `-y_limit` to `y_limit`, so `u = 1` still lands on the screen. Origins stay at zero. Return the `(num_pixels, 2, 3)` tensor as a nested list.","import torch as t


def solve(num_pixels, y_limit, screen_x):
    """"""make_rays_1d_screen: the screen at x = screen_x.""""""
    rays = t.zeros((num_pixels, 2, 3))
    rays[:, 1, 0] = screen_x
    t.linspace(-y_limit, y_limit, num_pixels, out=rays[:, 1, 1])
    return rays.tolist()


example = (3, 1.0, 2.5)
print(solve(*example))
",50,"[[[0.0, 0.0, 0.0], [2.5, -1.0, 0.0]], [[0.0, 0.0, 0.0], [2.5, 0.0, 0.0]], [[0.0, 0.0, 0.0], [2.5, 1.0, 0.0]]]"
PyTorch,Rays as tensors,"Variant of `make_rays_1d`: the screen `[-y_limit, y_limit]` is cut into `num_pixels` equal pixels and each ray passes through the CENTRE of its pixel, e.g. `(4, 1.0)` gives direction-y `[-0.75, -0.25, 0.25, 0.75]`. Directions `[1, y, 0]`, origins at zero. Return the `(num_pixels, 2, 3)` tensor as a nested list.","import torch as t


def solve(num_pixels, y_limit):
    """"""make_rays_1d_centres: one ray through each pixel centre.""""""
    rays = t.zeros((num_pixels, 2, 3))
    rays[:, 1, 0] = 1
    half = y_limit / num_pixels
    rays[:, 1, 1] = t.linspace(-y_limit + half, y_limit - half, num_pixels)
    return rays.tolist()


example = (4, 1.0)
print(solve(*example))
",54,"[[[0.0, 0.0, 0.0], [1.0, -0.75, 0.0]], [[0.0, 0.0, 0.0], [1.0, -0.25, 0.0]], [[0.0, 0.0, 0.0], [1.0, 0.25, 0.0]], [[0.0, 0.0, 0.0], [1.0, 0.75, 0.0]]]"
PyTorch,Rays as tensors,"Variant of `make_rays_1d`: the screen y runs from `y_min` to `y_max` (not necessarily symmetric), e.g. `(3, 0.0, 1.0)` gives direction-y `[0.0, 0.5, 1.0]`. Directions `[1, y, 0]`, origins at zero. Return the `(num_pixels, 2, 3)` tensor as a nested list. `solve(n, -L, L)` must equal `make_rays_1d(n, L)`.","import torch as t


def solve(num_pixels, y_min, y_max):
    """"""make_rays_1d_range: an asymmetric screen.""""""
    rays = t.zeros((num_pixels, 2, 3))
    rays[:, 1, 0] = 1
    t.linspace(y_min, y_max, num_pixels, out=rays[:, 1, 1])
    return rays.tolist()


example = (3, 0.0, 1.0)
print(solve(*example))
",50,"[[[0.0, 0.0, 0.0], [1.0, 0.0, 0.0]], [[0.0, 0.0, 0.0], [1.0, 0.5, 0.0]], [[0.0, 0.0, 0.0], [1.0, 1.0, 0.0]]]"
